"행정구역","2020년_계_총인구수","2020년_계_연령구간인구수","2020년_계_0~9세","2020년_계_10~19세","2020년_계_20~29세","2020년_계_30~39세","2020년_계_40~49세","2020년_계_50~59세","2020년_계_60~69세","2020년_계_70~79세","2020년_계_80~89세","2020년_계_90~99세","2020년_계_100세 이상","2020년_남_총인구수","2020년_남_연령구간인구수","2020년_남_0~9세","2020년_남_10~19세","2020년_남_20~29세","2020년_남_30~39세","2020년_남_40~49세","2020년_남_50~59세","2020년_남_60~69세","2020년_남_70~79세","2020년_남_80~89세","2020년_남_90~99세","2020년_남_100세 이상","2020년_여_총인구수","2020년_여_연령구간인구수","2020년_여_0~9세","2020년_여_10~19세","2020년_여_20~29세","2020년_여_30~39세","2020년_여_40~49세","2020년_여_50~59세","2020년_여_60~69세","2020년_여_70~79세","2020년_여_80~89세","2020년_여_90~99세","2020년_여_100세 이상"
"전라남도 장흥군 (4680000000)","37,800","37,800","2,014","2,811","3,098","2,784","4,132","6,322","6,615","5,474","3,902","624","24","18,381","18,381","1,033","1,469","1,746","1,480","2,275","3,432","3,308","2,311","1,198","125","4","19,419","19,419","981","1,342","1,352","1,304","1,857","2,890","3,307","3,163","2,704","499","20"
"전라남도 장흥군 장흥읍(4680025000)","15,465","15,465","1,325","1,614","1,603","1,564","2,139","2,485","2,190","1,475","896","164","10","7,532","7,532","669","827","881","779","1,062","1,317","1,052","629","285","30","1","7,933","7,933","656","787","722","785","1,077","1,168","1,138","846","611","134","9"
"전라남도 장흥군 관산읍(4680025300)","4,998","4,998","159","298","335","301","418","851","1,007","896","638","93","2","2,423","2,423","90","171","189","164","244","452","514","366","213","20","0","2,575","2,575","69","127","146","137","174","399","493","530","425","73","2"
"전라남도 장흥군 대덕읍(4680025600)","3,409","3,409","139","209","223","194","333","573","673","577","423","60","5","1,642","1,642","56","108","123","107","209","318","334","242","128","15","2","1,767","1,767","83","101","100","87","124","255","339","335","295","45","3"
"전라남도 장흥군 용산면(4680031000)","2,341","2,341","78","115","138","138","208","347","493","426","332","63","3","1,136","1,136","43","63","87","85","128","191","265","175","89","10","0","1,205","1,205","35","52","51","53","80","156","228","251","243","53","3"
"전라남도 장흥군 안양면(4680032000)","2,850","2,850","76","129","213","164","265","499","567","483","375","78","1","1,407","1,407","48","75","121","104","156","278","298","219","91","17","0","1,443","1,443","28","54","92","60","109","221","269","264","284","61","1"
"전라남도 장흥군 장동면(4680033000)","1,268","1,268","36","54","66","70","101","203","269","218","221","28","2","599","599","18","23","31","37","67","116","137","99","65","5","1","669","669","18","31","35","33","34","87","132","119","156","23","1"
"전라남도 장흥군 장평면(4680034000)","2,105","2,105","39","106","138","94","154","394","377","406","360","37","0","1,005","1,005","19","49","83","52","107","224","200","158","106","7","0","1,100","1,100","20","57","55","42","47","170","177","248","254","30","0"
"전라남도 장흥군 유치면(4680035000)","1,079","1,079","15","34","63","44","95","258","243","181","122","23","1","542","542","5","21","36","31","57","148","126","72","39","7","0","537","537","10","13","27","13","38","110","117","109","83","16","1"
"전라남도 장흥군 부산면(4680036000)","1,456","1,456","43","77","101","61","140","242","239","263","239","51","0","718","718","27","38","59","35","81","150","126","110","83","9","0","738","738","16","39","42","26","59","92","113","153","156","42","0"
"전라남도 장흥군 회진면(4680037000)","2,829","2,829","104","175","218","154","279","470","557","549","296","27","0","1,377","1,377","58","94","136","86","164","238","256","241","99","5","0","1,452","1,452","46","81","82","68","115","232","301","308","197","22","0"
"전라남도 강진군 (4681000000)","34,597","34,597","1,775","2,520","2,865","2,461","3,773","5,649","6,198","5,233","3,566","528","29","16,715","16,715","875","1,300","1,611","1,269","2,091","3,049","3,088","2,245","1,084","99","4","17,882","17,882","900","1,220","1,254","1,192","1,682","2,600","3,110","2,988","2,482","429","25"
"전라남도 강진군 강진읍(4681025000)","13,722","13,722","1,023","1,361","1,538","1,313","1,872","2,244","2,036","1,419","794","112","10","6,625","6,625","520","684","834","654","937","1,137","985","618","233","22","1","7,097","7,097","503","677","704","659","935","1,107","1,051","801","561","90","9"
"전라남도 강진군 군동면(4681031000)","4,328","4,328","237","343","352","315","480","700","743","602","489","65","2","2,099","2,099","112","193","212","173","251","369","400","241","135","13","0","2,229","2,229","125","150","140","142","229","331","343","361","354","52","2"
"전라남도 강진군 칠량면(4681032000)","2,316","2,316","67","118","142","110","189","400","469","452","322","45","2","1,120","1,120","39","54","82","59","113","222","244","195","106","6","0","1,196","1,196","28","64","60","51","76","178","225","257","216","39","2"
"전라남도 강진군 대구면(4681033000)","1,157","1,157","29","42","68","53","103","182","262","250","138","29","1","552","552","11","22","41","29","64","105","122","115","39","4","0","605","605","18","20","27","24","39","77","140","135","99","25","1"
"전라남도 강진군 도암면(4681034000)","2,514","2,514","51","140","126","113","205","368","555","517","371","62","6","1,216","1,216","23","75","80","65","126","215","281","225","111","14","1","1,298","1,298","28","65","46","48","79","153","274","292","260","48","5"
"전라남도 강진군 신전면(4681035000)","1,797","1,797","76","95","80","87","166","294","393","321","256","28","1","849","849","27","47","45","37","107","163","189","148","84","2","0","948","948","49","48","35","50","59","131","204","173","172","26","1"
"전라남도 강진군 성전면(4681036000)","2,796","2,796","107","129","178","161","250","428","600","517","366","57","3","1,364","1,364","52","61","110","82","151","241","304","227","123","12","1","1,432","1,432","55","68","68","79","99","187","296","290","243","45","2"
"전라남도 강진군 작천면(4681037000)","1,847","1,847","45","74","109","94","127","323","353","380","297","43","2","889","889","26","37","61","53","88","193","175","154","94","7","1","958","958","19","37","48","41","39","130","178","226","203","36","1"
"전라남도 강진군 병영면(4681038000)","1,669","1,669","49","85","100","74","147","271","330","315","249","47","2","790","790","20","50","58","42","95","152","164","122","77","10","0","879","879","29","35","42","32","52","119","166","193","172","37","2"
"전라남도 강진군 옴천면(4681039000)","648","648","16","49","34","26","54","107","105","133","104","20","0","318","318","8","28","20","10","40","65","57","61","23","6","0","330","330","8","21","14","16","14","42","48","72","81","14","0"
"전라남도 강진군 마량면(4681040000)","1,803","1,803","75","84","138","115","180","332","352","327","180","20","0","893","893","37","49","68","65","119","187","167","139","59","3","0","910","910","38","35","70","50","61","145","185","188","121","17","0"
"전라남도 해남군 (4682000000)","68,806","68,806","4,004","5,273","5,546","5,076","8,057","11,582","12,356","10,057","5,987","823","45","33,975","33,975","2,012","2,732","3,122","2,660","4,532","6,409","6,141","4,354","1,858","154","1","34,831","34,831","1,992","2,541","2,424","2,416","3,525","5,173","6,215","5,703","4,129","669","44"
"전라남도 해남군 해남읍(4682025000)","24,912","24,912","2,348","2,956","2,719","2,621","3,841","4,054","3,250","2,029","949","144","1","12,246","12,246","1,171","1,512","1,475","1,276","1,882","2,128","1,566","909","295","32","0","12,666","12,666","1,177","1,444","1,244","1,345","1,959","1,926","1,684","1,120","654","112","1"
"전라남도 해남군 삼산면(4682031000)","2,915","2,915","91","152","212","165","269","549","604","520","306","45","2","1,449","1,449","38","85","116","98","162","299","318","218","103","12","0","1,466","1,466","53","67","96","67","107","250","286","302","203","33","2"
"전라남도 해남군 화산면(4682032000)","3,244","3,244","126","146","197","200","320","531","670","635","388","30","1","1,631","1,631","68","74","103","129","207","319","317","289","119","6","0","1,613","1,613","58","72","94","71","113","212","353","346","269","24","1"
"전라남도 해남군 현산면(4682033000)","2,835","2,835","65","144","147","133","254","494","638","561","348","47","4","1,414","1,414","35","79","91","85","155","281","339","234","110","5","0","1,421","1,421","30","65","56","48","99","213","299","327","238","42","4"
"전라남도 해남군 송지면(4682034000)","6,154","6,154","288","362","474","399","628","1,108","1,200","1,007","622","63","3","3,019","3,019","143","183","295","223","373","574","575","449","198","6","0","3,135","3,135","145","179","179","176","255","534","625","558","424","57","3"
"전라남도 해남군 북평면(4682035000)","2,823","2,823","93","169","180","140","242","469","579","580","330","40","1","1,365","1,365","43","90","102","72","147","253","287","257","101","13","0","1,458","1,458","50","79","78","68","95","216","292","323","229","27","1"
"전라남도 해남군 북일면(4682036000)","2,016","2,016","44","100","120","82","178","319","413","422","296","41","1","955","955","25","50","68","45","112","190","206","155","99","5","0","1,061","1,061","19","50","52","37","66","129","207","267","197","36","1"
"전라남도 해남군 옥천면(4682037000)","3,019","3,019","91","161","202","127","329","510","564","568","388","73","6","1,503","1,503","49","86","106","73","200","303","295","242","138","11","0","1,516","1,516","42","75","96","54","129","207","269","326","250","62","6"
"전라남도 해남군 계곡면(4682038000)","2,160","2,160","82","80","84","110","204","313","453","419","357","53","5","1,005","1,005","37","43","52","52","132","167","226","170","109","16","1","1,155","1,155","45","37","32","58","72","146","227","249","248","37","4"
"전라남도 해남군 마산면(4682039000)","2,406","2,406","79","125","139","107","233","423","467","466","316","46","5","1,215","1,215","48","71","87","56","158","264","232","195","93","11","0","1,191","1,191","31","54","52","51","75","159","235","271","223","35","5"
"전라남도 해남군 황산면(4682040000)","4,856","4,856","187","246","285","271","398","870","1,154","841","537","61","6","2,387","2,387","91","134","181","156","236","497","556","365","161","10","0","2,469","2,469","96","112","104","115","162","373","598","476","376","51","6"
"전라남도 해남군 산이면(4682041000)","3,795","3,795","185","198","252","251","387","619","745","697","399","59","3","1,914","1,914","91","99","137","140","272","358","400","295","116","6","0","1,881","1,881","94","99","115","111","115","261","345","402","283","53","3"
"전라남도 해남군 문내면(4682042000)","4,046","4,046","191","230","268","233","389","715","845","731","382","60","2","2,012","2,012","103","125","167","110","235","403","420","332","107","10","0","2,034","2,034","88","105","101","123","154","312","425","399","275","50","2"
"전라남도 해남군 화원면(4682043000)","3,625","3,625","134","204","267","237","385","608","774","581","369","61","5","1,860","1,860","70","101","142","145","261","373","404","244","109","11","0","1,765","1,765","64","103","125","92","124","235","370","337","260","50","5"
"전라남도 영암군 (4683000000)","53,699","53,699","3,539","4,443","5,103","4,778","7,431","9,413","8,051","6,329","4,040","537","35","27,595","27,595","1,769","2,369","2,950","2,584","4,406","5,366","4,134","2,652","1,257","100","8","26,104","26,104","1,770","2,074","2,153","2,194","3,025","4,047","3,917","3,677","2,783","437","27"
"전라남도 영암군 영암읍(4683025000)","8,251","8,251","606","797","872","735","1,043","1,456","1,203","916","519","101","3","4,087","4,087","319","431","475","368","548","758","604","396","165","22","1","4,164","4,164","287","366","397","367","495","698","599","520","354","79","2"
"전라남도 영암군 삼호읍(4683025300)","14,965","14,965","1,560","1,796","1,612","1,877","2,875","2,518","1,490","817","379","37","4","7,948","7,948","737","960","882","952","1,693","1,447","793","369","108","6","1","7,017","7,017","823","836","730","925","1,182","1,071","697","448","271","31","3"
"전라남도 영암군 삼호읍서부출장소(4683025400)","6,486","6,486","582","693","892","833","1,276","1,324","497","252","115","21","1","3,712","3,712","292","366","544","481","787","815","290","102","32","3","0","2,774","2,774","290","327","348","352","489","509","207","150","83","18","1"
"전라남도 영암군 덕진면(4683031000)","1,853","1,853","64","102","117","107","170","313","335","320","290","31","4","904","904","38","47","69","70","105","195","157","125","88","9","1","949","949","26","55","48","37","65","118","178","195","202","22","3"
"전라남도 영암군 금정면(4683032000)","2,076","2,076","52","72","115","94","191","384","444","400","281","43","0","1,050","1,050","23","48","65","57","116","233","254","165","80","9","0","1,026","1,026","29","24","50","37","75","151","190","235","201","34","0"
"전라남도 영암군 신북면(4683033000)","3,782","3,782","115","186","284","233","393","664","779","657","417","48","6","1,902","1,902","50","103","196","141","227","356","404","272","139","11","3","1,880","1,880","65","83","88","92","166","308","375","385","278","37","3"
"전라남도 영암군 시종면(4683034000)","3,581","3,581","112","128","252","182","330","597","810","665","439","63","3","1,775","1,775","64","69","160","108","217","355","393","286","117","6","0","1,806","1,806","48","59","92","74","113","242","417","379","322","57","3"
"전라남도 영암군 도포면(4683035000)","2,279","2,279","71","108","182","137","187","422","462","386","298","23","3","1,160","1,160","49","67","109","85","118","232","251","152","92","5","0","1,119","1,119","22","41","73","52","69","190","211","234","206","18","3"
"전라남도 영암군 군서면(4683036000)","3,200","3,200","99","169","245","159","299","547","601","630","393","55","3","1,530","1,530","60","91","141","91","177","304","291","247","118","9","1","1,670","1,670","39","78","104","68","122","243","310","383","275","46","2"
"전라남도 영암군 서호면(4683037000)","1,924","1,924","74","81","121","108","148","303","376","388","284","37","4","913","913","32","46","74","59","96","172","180","156","95","2","1","1,011","1,011","42","35","47","49","52","131","196","232","189","35","3"
"전라남도 영암군 학산면(4683038000)","3,015","3,015","135","205","256","166","300","496","573","490","337","54","3","1,459","1,459","71","94","139","83","176","284","272","208","119","13","0","1,556","1,556","64","111","117","83","124","212","301","282","218","41","3"
"전라남도 영암군 미암면(4683039000)","2,287","2,287","69","106","155","147","219","389","481","408","288","24","1","1,155","1,155","34","47","96","89","146","215","245","174","104","5","0","1,132","1,132","35","59","59","58","73","174","236","234","184","19","1"
"전라남도 무안군 (4684000000)","86,132","86,132","7,795","9,241","8,828","10,269","13,519","12,872","10,845","7,913","4,196","620","34","43,254","43,254","4,009","4,694","4,774","5,221","7,153","7,060","5,434","3,537","1,271","96","5","42,878","42,878","3,786","4,547","4,054","5,048","6,366","5,812","5,411","4,376","2,925","524","29"
"전라남도 무안군 무안읍(4684025000)","10,646","10,646","712","1,113","1,302","934","1,533","1,874","1,560","1,067","491","60","0","5,332","5,332","366","587","750","486","783","997","749","450","155","9","0","5,314","5,314","346","526","552","448","750","877","811","617","336","51","0"
"전라남도 무안군 일로읍(4684025300)","12,902","12,902","1,828","1,170","973","2,074","1,919","1,602","1,478","1,140","624","93","1","6,461","6,461","954","573","520","1,032","1,079","884","702","521","178","18","0","6,441","6,441","874","597","453","1,042","840","718","776","619","446","75","1"
"전라남도 무안군 삼향읍(4684025600)","5,542","5,542","168","312","498","334","596","1,150","1,169","806","429","75","5","2,909","2,909","83","154","285","191","357","671","641","386","131","9","1","2,633","2,633","85","158","213","143","239","479","528","420","298","66","4"
"전라남도 무안군 삼향읍남악출장소(4684025800)","32,829","32,829","4,452","5,311","4,021","5,543","7,100","3,813","1,634","653","263","37","2","16,226","16,226","2,267","2,727","1,988","2,661","3,456","1,993","781","280","69","3","1","16,603","16,603","2,185","2,584","2,033","2,882","3,644","1,820","853","373","194","34","1"
"전라남도 무안군 몽탄면(4684032000)","3,120","3,120","44","148","232","147","266","594","599","594","437","58","1","1,550","1,550","19","82","133","103","165","348","305","264","118","12","1","1,570","1,570","25","66","99","44","101","246","294","330","319","46","0"
"전라남도 무안군 청계면(4684033000)","6,367","6,367","200","441","709","447","698","1,148","1,225","887","514","82","16","3,286","3,286","110","213","434","257","411","645","641","397","168","10","0","3,081","3,081","90","228","275","190","287","503","584","490","346","72","16"
"전라남도 무안군 현경면(4684034000)","4,701","4,701","119","217","326","258","422","894","1,004","910","472","78","1","2,361","2,361","68","94","189","163","284","509","496","397","148","13","0","2,340","2,340","51","123","137","95","138","385","508","513","324","65","1"
"전라남도 무안군 망운면(4684035000)","2,017","2,017","62","86","155","135","208","344","475","359","153","37","3","1,041","1,041","37","42","88","85","132","185","247","163","56","6","0","976","976","25","44","67","50","76","159","228","196","97","31","3"
"전라남도 무안군 해제면(4684036000)","5,017","5,017","129","262","368","234","498","860","1,054","984","551","75","2","2,540","2,540","70","134","246","137","311","479","529","453","171","10","0","2,477","2,477","59","128","122","97","187","381","525","531","380","65","2"
"전라남도 무안군 운남면(4684037000)","2,991","2,991","81","181","244","163","279","593","647","513","262","25","3","1,548","1,548","35","88","141","106","175","349","343","226","77","6","2","1,443","1,443","46","93","103","57","104","244","304","287","185","19","1"
"전라남도 함평군 (4686000000)","32,050","32,050","1,387","2,048","2,516","2,124","3,477","5,505","5,919","5,155","3,404","490","25","16,062","16,062","721","1,083","1,498","1,129","2,066","3,211","3,074","2,147","1,018","113","2","15,988","15,988","666","965","1,018","995","1,411","2,294","2,845","3,008","2,386","377","23"
"전라남도 함평군 함평읍(4686025000)","8,401","8,401","547","762","782","702","1,134","1,356","1,279","1,057","678","98","6","4,135","4,135","278","415","431","347","615","747","636","436","207","21","2","4,266","4,266","269","347","351","355","519","609","643","621","471","77","4"
"전라남도 함평군 손불면(4686031000)","3,401","3,401","136","183","188","176","353","579","657","660","423","46","0","1,697","1,697","58","94","115","94","237","341","342","266","140","10","0","1,704","1,704","78","89","73","82","116","238","315","394","283","36","0"
"전라남도 함평군 신광면(4686032000)","1,855","1,855","64","65","129","115","179","289","420","323","231","38","2","926","926","35","34","66","70","120","158","212","149","72","10","0","929","929","29","31","63","45","59","131","208","174","159","28","2"
"전라남도 함평군 학교면(4686033000)","3,888","3,888","137","228","272","236","373","659","785","664","464","67","3","1,937","1,937","78","116","170","127","225","378","423","273","132","15","0","1,951","1,951","59","112","102","109","148","281","362","391","332","52","3"
"전라남도 함평군 엄다면(4686034000)","1,923","1,923","47","84","137","103","173","362","372","346","261","37","1","924","924","17","43","90","54","99","212","199","128","72","10","0","999","999","30","41","47","49","74","150","173","218","189","27","1"
"전라남도 함평군 대동면(4686035000)","3,122","3,122","99","228","256","194","290","582","551","519","351","51","1","1,604","1,604","52","127","165","114","162","360","274","233","109","8","0","1,518","1,518","47","101","91","80","128","222","277","286","242","43","1"
"전라남도 함평군 나산면(4686036000)","2,875","2,875","103","138","203","182","254","503","633","473","332","52","2","1,424","1,424","58","66","122","101","147","300","341","192","91","6","0","1,451","1,451","45","72","81","81","107","203","292","281","241","46","2"
"전라남도 함평군 해보면(4686037000)","2,860","2,860","100","129","253","184","318","526","567","444","285","47","7","1,456","1,456","55","63","153","91","186","310","302","193","87","16","0","1,404","1,404","45","66","100","93","132","216","265","251","198","31","7"
"전라남도 함평군 월야면(4686038000)","3,725","3,725","154","231","296","232","403","649","655","669","379","54","3","1,959","1,959","90","125","186","131","275","405","345","277","108","17","0","1,766","1,766","64","106","110","101","128","244","310","392","271","37","3"
"전라남도 영광군 (4687000000)","53,099","53,099","3,765","4,169","5,012","4,871","6,553","8,543","8,467","7,171","3,965","549","34","26,468","26,468","1,926","2,147","2,813","2,508","3,702","4,711","4,261","3,075","1,215","107","3","26,631","26,631","1,839","2,022","2,199","2,363","2,851","3,832","4,206","4,096","2,750","442","31"
"전라남도 영광군 영광읍(4687025000)","21,893","21,893","2,088","2,366","2,419","2,315","3,373","3,426","2,876","1,958","920","139","13","10,735","10,735","1,066","1,202","1,297","1,119","1,702","1,757","1,372","893","297","30","0","11,158","11,158","1,022","1,164","1,122","1,196","1,671","1,669","1,504","1,065","623","109","13"
"전라남도 영광군 백수읍(4687025300)","4,693","4,693","181","243","345","269","440","812","851","916","559","70","7","2,349","2,349","91","127","215","158","290","483","424","375","168","15","3","2,344","2,344","90","116","130","111","150","329","427","541","391","55","4"
"전라남도 영광군 홍농읍(4687025600)","6,922","6,922","641","549","826","925","871","1,129","874","726","333","44","4","3,625","3,625","345","268","493","498","500","642","465","305","103","6","0","3,297","3,297","296","281","333","427","371","487","409","421","230","38","4"
"전라남도 영광군 대마면(4687031000)","1,812","1,812","84","119","163","153","170","285","322","295","181","38","2","968","968","41","88","96","85","116","168","186","129","50","9","0","844","844","43","31","67","68","54","117","136","166","131","29","2"
"전라남도 영광군 묘량면(4687032000)","1,777","1,777","85","74","127","115","151","284","342","314","251","34","0","864","864","49","36","59","56","98","157","185","136","79","9","0","913","913","36","38","68","59","53","127","157","178","172","25","0"
"전라남도 영광군 불갑면(4687033000)","1,372","1,372","59","58","94","117","104","233","302","239","148","18","0","686","686","25","24","52","62","70","134","157","109","49","4","0","686","686","34","34","42","55","34","99","145","130","99","14","0"
"전라남도 영광군 군서면(4687034000)","2,322","2,322","83","183","164","125","237","388","400","423","277","38","4","1,172","1,172","37","102","93","73","153","253","198","166","89","8","0","1,150","1,150","46","81","71","52","84","135","202","257","188","30","4"
"전라남도 영광군 군남면(4687035000)","2,409","2,409","86","76","127","133","193","335","469","540","402","48","0","1,158","1,158","46","45","71","72","120","203","238","216","139","8","0","1,251","1,251","40","31","56","61","73","132","231","324","263","40","0"
"전라남도 영광군 염산면(4687036000)","4,038","4,038","152","152","245","261","372","645","919","834","406","52","0","1,979","1,979","69","74","152","145","255","355","455","360","103","11","0","2,059","2,059","83","78","93","116","117","290","464","474","303","41","0"
"전라남도 영광군 법성면(4687037000)","5,268","5,268","280","336","465","426","552","891","953","843","458","60","4","2,572","2,572","144","172","262","221","329","478","491","339","129","7","0","2,696","2,696","136","164","203","205","223","413","462","504","329","53","4"
"전라남도 영광군 낙월면(4687038000)","405","405","15","11","27","20","64","85","106","48","22","7","0","248","248","7","7","17","13","48","60","62","27","7","0","0","157","157","8","4","10","7","16","25","44","21","15","7","0"
"전라남도 영광군 낙월면안마출장소(4687038500)","188","188","11","2","10","12","26","30","53","35","8","1","0","112","112","6","2","6","6","21","21","28","20","2","0","0","76","76","5","0","4","6","5","9","25","15","6","1","0"
"전라남도 장성군 (4688000000)","44,464","44,464","2,781","3,283","4,273","3,661","5,536","7,481","7,260","5,937","3,710","502","40","22,781","22,781","1,403","1,731","2,542","1,941","3,166","4,268","3,812","2,612","1,183","118","5","21,683","21,683","1,378","1,552","1,731","1,720","2,370","3,213","3,448","3,325","2,527","384","35"
"전라남도 장성군 장성읍(4688025000)","13,517","13,517","1,004","1,211","1,301","1,187","1,919","2,171","2,024","1,646","917","125","12","6,693","6,693","527","628","704","589","1,040","1,194","988","723","277","22","1","6,824","6,824","477","583","597","598","879","977","1,036","923","640","103","11"
"전라남도 장성군 진원면(4688031000)","3,694","3,694","330","297","312","281","468","615","617","441","294","33","6","1,864","1,864","177","160","169","126","244","380","305","203","90","9","1","1,830","1,830","153","137","143","155","224","235","312","238","204","24","5"
"전라남도 장성군 남면(4688032000)","3,726","3,726","163","177","365","332","422","698","703","507","313","45","1","2,005","2,005","81","93","212","213","275","395","393","228","101","14","0","1,721","1,721","82","84","153","119","147","303","310","279","212","31","1"
"전라남도 장성군 동화면(4688033000)","1,852","1,852","49","75","151","125","180","362","368","283","220","38","1","977","977","18","41","96","77","118","209","215","117","75","11","0","875","875","31","34","55","48","62","153","153","166","145","27","1"
"전라남도 장성군 삼서면(4688034000)","3,378","3,378","149","190","411","194","387","582","593","493","346","32","1","1,873","1,873","80","106","346","101","249","333","313","216","121","8","0","1,505","1,505","69","84","65","93","138","249","280","277","225","24","1"
"전라남도 장성군 삼계면(4688035000)","6,152","6,152","682","651","760","809","902","829","621","539","319","40","0","3,191","3,191","320","336","458","441","496","483","337","214","94","12","0","2,961","2,961","362","315","302","368","406","346","284","325","225","28","0"
"전라남도 장성군 황룡면(4688036000)","4,098","4,098","174","257","415","271","513","790","753","535","330","56","4","2,073","2,073","83","124","243","143","302","440","409","224","92","13","0","2,025","2,025","91","133","172","128","211","350","344","311","238","43","4"
"전라남도 장성군 서삼면(4688037000)","1,556","1,556","60","93","127","102","170","279","293","254","150","25","3","816","816","30","52","67","64","105","163","159","118","51","5","2","740","740","30","41","60","38","65","116","134","136","99","20","1"
"전라남도 장성군 북일면(4688038000)","1,387","1,387","29","61","111","71","111","236","284","276","182","25","1","695","695","12","37","69","39","60","135","147","122","68","6","0","692","692","17","24","42","32","51","101","137","154","114","19","1"
"전라남도 장성군 북이면(4688039000)","2,886","2,886","85","174","187","152","263","488","518","560","416","41","2","1,446","1,446","45","102","103","78","159","280","278","251","140","10","0","1,440","1,440","40","72","84","74","104","208","240","309","276","31","2"
"전라남도 장성군 북하면(4688040000)","2,218","2,218","56","97","133","137","201","431","486","403","223","42","9","1,148","1,148","30","52","75","70","118","256","268","196","74","8","1","1,070","1,070","26","45","58","67","83","175","218","207","149","34","8"
"전라남도 완도군 (4689000000)","49,916","49,916","3,153","3,637","3,777","4,008","6,216","8,081","8,621","7,428","4,410","559","26","25,099","25,099","1,624","1,877","2,207","2,187","3,626","4,485","4,303","3,284","1,404","99","3","24,817","24,817","1,529","1,760","1,570","1,821","2,590","3,596","4,318","4,144","3,006","460","23"
"전라남도 완도군 완도읍(4689025000)","18,283","18,283","1,461","1,735","1,834","1,822","2,690","3,113","2,839","1,809","856","114","10","9,233","9,233","792","888","1,062","923","1,410","1,648","1,387","825","275","22","1","9,050","9,050","669","847","772","899","1,280","1,465","1,452","984","581","92","9"
"전라남도 완도군 금일읍(4689025300)","3,757","3,757","211","193","236","284","432","586","753","620","392","48","2","1,899","1,899","103","94","138","167","289","333","391","261","116","7","0","1,858","1,858","108","99","98","117","143","253","362","359","276","41","2"
"전라남도 완도군 노화읍(4689025600)","4,440","4,440","338","379","292","395","590","655","643","655","439","53","1","2,221","2,221","159","206","170","228","347","363","327","277","138","6","0","2,219","2,219","179","173","122","167","243","292","316","378","301","47","1"
"전라남도 완도군 노화읍넙도출장소(4689029000)","780","780","47","50","42","72","117","127","157","128","36","2","2","427","427","24","27","27","47","81","71","75","64","11","0","0","353","353","23","23","15","25","36","56","82","64","25","2","2"
"전라남도 완도군 군외면(4689031000)","3,260","3,260","93","136","198","179","332","538","706","643","385","48","2","1,631","1,631","56","68","98","120","209","309","343","307","116","5","0","1,629","1,629","37","68","100","59","123","229","363","336","269","43","2"
"전라남도 완도군 신지면(4689032000)","3,423","3,423","129","211","211","204","387","579","637","600","419","45","1","1,748","1,748","54","106","143","108","246","343","328","260","150","10","0","1,675","1,675","75","105","68","96","141","236","309","340","269","35","1"
"전라남도 완도군 고금면(4689033000)","4,273","4,273","199","260","266","252","434","628","714","898","549","70","3","2,083","2,083","94","133","155","141","256","362","350","382","195","15","0","2,190","2,190","105","127","111","111","178","266","364","516","354","55","3"
"전라남도 완도군 약산면(4689034000)","2,377","2,377","120","101","132","122","208","405","490","484","279","36","0","1,200","1,200","75","46","82","66","137","234","243","222","88","7","0","1,177","1,177","45","55","50","56","71","171","247","262","191","29","0"
"전라남도 완도군 청산면(4689035000)","2,076","2,076","66","102","130","134","175","352","419","374","283","40","1","1,019","1,019","28","56","75","90","101","203","217","154","84","10","1","1,057","1,057","38","46","55","44","74","149","202","220","199","30","0"
"전라남도 완도군 청산면모도출장소(4689035500)","227","227","8","10","9","6","29","34","38","47","38","7","1","119","119","6","5","9","3","20","22","22","21","11","0","0","108","108","2","5","0","3","9","12","16","26","27","7","1"
"전라남도 완도군 소안면(4689036000)","2,531","2,531","146","144","152","167","294","348","456","486","302","35","1","1,245","1,245","67","69","91","93","199","200","219","197","102","7","1","1,286","1,286","79","75","61","74","95","148","237","289","200","28","0"
"전라남도 완도군 금당면(4689037000)","980","980","40","56","58","62","96","168","165","178","137","19","1","490","490","18","35","36","31","59","99","90","78","39","5","0","490","490","22","21","22","31","37","69","75","100","98","14","1"
"전라남도 완도군 보길면(4689038000)","2,694","2,694","254","226","158","255","342","412","454","354","211","28","0","1,356","1,356","129","119","89","135","206","219","241","162","52","4","0","1,338","1,338","125","107","69","120","136","193","213","192","159","24","0"
"전라남도 완도군 생일면(4689039000)","815","815","41","34","59","54","90","136","150","152","84","14","1","428","428","19","25","32","35","66","79","70","74","27","1","0","387","387","22","9","27","19","24","57","80","78","57","13","1"
"전라남도 진도군 (4690000000)","31,227","31,227","1,704","2,279","2,700","2,313","3,722","5,109","5,355","4,747","2,913","367","18","15,429","15,429","809","1,191","1,553","1,259","2,154","2,823","2,700","2,012","863","65","0","15,798","15,798","895","1,088","1,147","1,054","1,568","2,286","2,655","2,735","2,050","302","18"
"전라남도 진도군 진도읍(4690025000)","11,131","11,131","912","1,180","1,298","1,169","1,648","1,769","1,500","1,065","527","59","4","5,483","5,483","424","620","744","603","843","891","724","465","158","11","0","5,648","5,648","488","560","554","566","805","878","776","600","369","48","4"
"전라남도 진도군 군내면(4690031000)","3,079","3,079","116","171","218","182","330","523","607","536","351","44","1","1,558","1,558","58","83","138","104","198","309","317","232","110","9","0","1,521","1,521","58","88","80","78","132","214","290","304","241","35","1"
