SNCT_SEQ,REG_DT,MAX_SPD,MAX_SPD_ORG,CCTV_CNT,FCLTY_NM,SIDO_NM,ROAD_WDT,CCTV_YN,ADDR,LADDR,POL_NM,SIGUN_CD,SIGUN_NM,X,Y,GOV_NM,GOV_TEL,FCLTY_TY,GEOM,DATA_TYPE
29311,20190331,30,30,0,범화리 경로당,충청북도,7,2 ,충청북도 영동군 학산면 상시3길 1  범화리경로당,충청북도 영동군 학산면 범화리 706 상시경로당 범화리경로당,충북지방경찰청 영동,43740,영동군,127.72089075015583,36.092890425173714,건설교통과,0437437923,2,"MULTIPOLYGON(((127.72094120215992 36.09290769950584,127.72092916514593 36.092872985691464,127.7183425440823 36.093463752530084,127.7183545800577 36.093498466612786,127.72094120215992 36.09290769950584)))",C0103
29312,20190331,30,30,0,범화리 경로당,충청북도,7,2 ,충청북도 영동군 학산면 상시3길 1  범화리경로당,충청북도 영동군 학산면 범화리 706 상시경로당 범화리경로당,충북지방경찰청 영동,43740,영동군,127.72089075015583,36.092890425173714,건설교통과,0437437923,2,"MULTIPOLYGON(((127.71862249588277 36.0932033382531,127.71856180136307 36.09318098303049,127.71832967254473 36.09359613274176,127.71839036620344 36.093618487183036,127.71862249588277 36.0932033382531)))",C0103
29313,20190331,30,30,0,학산초등학교,충청북도,8,2 ,충청북도 영동군 학산면 서산동길 12-9  학산초등학교,충청북도 영동군 학산면 서산리 738-1 학산초등학교 학산초등학교,충북지방경찰청 영동,43740,영동군,127.68554271914763,36.092418437127996,충청북도 영동군,0437436397,1,"POLYGON((127.68586185035004 36.093583512885246,127.68589205155494 36.093545039029486,127.68590806041688 36.0934705984145,127.68590706199102 36.09335570115861,127.68585719137229 36.093047325676885,127.6857632608374 36.092779756306335,127.68557919496456 36.092361751580256,127.68531023644024 36.09207715906514,127.68512091727605 36.092012904629875,127.68522778483032 36.09217225657764,127.68531960038027 36.0921965145119,127.68550456204434 36.092398226549335,127.68560371015198 36.09262746529824,127.68575692983771 36.09300959850113,127.68582060078946 36.09330888304756,127.68582455107267 36.09344404040607,127.68586185035004 36.093583512885246))",C0103
29315,20190331,30,0,0,죽촌마을회관,충청북도,5,2 ,충청북도 영동군 학산면 죽촌리길 15  죽촌마을회관,충청북도 영동군 학산면 황산리 532-8 죽촌마을회관,충북지방경찰청 영동,43740,영동군,127.65513758642989,36.07463740352131,건설교통과,0437403543,2,"MULTIPOLYGON(((127.65676089863165 36.07493278387039,127.65675828136088 36.07489678338944,127.65443737120515 36.07500798665328,127.65443998631324 36.07504398720122,127.65676089863165 36.07493278387039)))",C0103
29316,20190331,30,30,0,한빛유치원,충청북도,5,2 ,충청북도 영동군 영동읍 눈어치2로 31-13  한빛유치원,충청북도 영동군 영동읍 설계리 744 한빛유치원 한빛유치원,충북지방경찰청 영동,43740,영동군,127.77828803229157,36.18738163857947,충청북도 영동군,0437443022,1,"POLYGON((127.77873477665092 36.187413311335696,127.77759784325364 36.18710979517224,127.77762023161573 36.187125420387915,127.77872379419257 36.187426900483814,127.77873477665092 36.187413311335696))",C0103
29317,20190331,30,30,2,황간초등학교,충청북도,8,1 ,충청북도 영동군 황간면 남성1길 25  황간초등학교,충청북도 영동군 황간면 남성리 164-1 황간초등학교 황간초등학교,충북지방경찰청 영동,43740,영동군,127.91277685734902,36.226544711559086,충청북도 영동군,0437424088,1,"POLYGON((127.91235576352341 36.226385982514245,127.91222891152212 36.22663689051104,127.91173491814189 36.2275171710848,127.91149001612335 36.22797863105569,127.91085519158842 36.229105415605446,127.91093603360773 36.22912282342302,127.91154357592606 36.22804130454562,127.91177759160321 36.22760020363787,127.91244234692759 36.22641911594345,127.91235576352341 36.226385982514245))",C0103
29318,20190331,30,30,0,황간초등학교,충청북도,6,2 ,충청북도 영동군 황간면 남성1길 25  황간초등학교,충청북도 영동군 황간면 남성리 164-1 황간초등학교 황간초등학교,충북지방경찰청 영동,43740,영동군,127.91277685734902,36.226544711559086,충청북도 영동군,0437424088,1,"POLYGON((127.91297942607042 36.22645557138813,127.9126250125503 36.226345629605994,127.9125268890179 36.226276537726754,127.91242092182488 36.226250310912604,127.9122623374586 36.2262425084926,127.91182443715064 36.22612644209817,127.91178928641583 36.2262123206416,127.91223547587573 36.22632381813731,127.91234744863813 36.22638829882949,127.91243676005519 36.22641690563663,127.91255075446847 36.22641603626592,127.91294337607137 36.22653347872644,127.91297942607042 36.22645557138813))",C0103
29320,20190331,30,0,0,황간초등학교,충청북도,6,2 ,충청북도 영동군 황간면 남성1길 25  황간초등학교,충청북도 영동군 황간면 남성리 164-1 황간초등학교 황간초등학교,충북지방경찰청 영동,43740,영동군,127.91277685734902,36.226544711559086,충청북도 영동군,0437424088,1,"MULTIPOLYGON(((127.9129660226373 36.22648259197487,127.9118070184271 36.2261439966821,127.91178437230002 36.22619488231688,127.9129433760714 36.226533478726445,127.9129660226373 36.22648259197487)))",C0103
29321,20190331,30,30,1,솔로몬유치원,충청북도,6,1 ,충청북도 옥천군 옥천읍 마암로 109  솔로몬유치원,충청북도 옥천군 옥천읍 마암리 423 유치원 솔로몬유치원,충북지방경찰청 옥천,43730,옥천군,127.55654045858002,36.29208316681162,안전건설과,0437316655,1,"MULTIPOLYGON(((127.55909685376018 36.29242493903297,127.55471971642339 36.29179593704775,127.55470803532825 36.291849196729885,127.55908517555774 36.29247819911212,127.55909685376018 36.29242493903297)))",C0103
29322,20190331,30,30,1,삼양초등학교,충청북도,6,1 ,충청북도 옥천군 옥천읍 성암1길 9  삼양초등학교,충청북도 옥천군 옥천읍 마암리 5-1 삼양초등학교 삼양초등학교,충북지방경찰청 옥천,43730,옥천군,127.56805968489623,36.29668408406331,안전건설과,0437335052,1,"MULTIPOLYGON(((127.57007569642359 36.296547685265125,127.57007507893005 36.29651162766801,127.5675358185647 36.2965401353154,127.56753643489014 36.29657619293581,127.57007569642359 36.296547685265125)))",C0103
